label_id,label_name,acc_x_g_mean,acc_x_g_std,acc_x_g_min,acc_x_g_max,acc_x_g_rms,acc_x_g_mean_abs,acc_x_g_range,acc_x_g_mean_abs_diff,acc_x_g_std_diff,acc_x_g_zero_cross_rate,acc_y_g_mean,acc_y_g_std,acc_y_g_min,acc_y_g_max,acc_y_g_rms,acc_y_g_mean_abs,acc_y_g_range,acc_y_g_mean_abs_diff,acc_y_g_std_diff,acc_y_g_zero_cross_rate,acc_z_g_mean,acc_z_g_std,acc_z_g_min,acc_z_g_max,acc_z_g_rms,acc_z_g_mean_abs,acc_z_g_range,acc_z_g_mean_abs_diff,acc_z_g_std_diff,acc_z_g_zero_cross_rate,acc_mag_g_mean,acc_mag_g_std,acc_mag_g_min,acc_mag_g_max,acc_mag_g_rms,acc_mag_g_mean_abs,acc_mag_g_range,acc_mag_g_mean_abs_diff,acc_mag_g_std_diff,acc_mag_g_zero_cross_rate,corr_acc_x_y,corr_acc_x_z,corr_acc_y_z
4,SITTING,0.9522971,0.0067762607,0.9270989,0.9691325,0.9523212,0.9522971,0.042033613,0.0041151745,0.005731117,0.26771653,0.25580037,0.010629084,0.2320022,0.2864404,0.25602108,0.25580037,0.054438204,0.0049075685,0.0065123513,0.22834645,0.24126647,0.012301875,0.2178465,0.2923914,0.2415799,0.24126647,0.07454489,0.0051373737,0.0065398575,0.17322835,1.0152748,0.0063682334,0.9910207,1.036245,1.0152947,1.0152748,0.04522431,0.004226798,0.0057426365,0.2913386,0.06575811,-0.45693666,-0.055609006
4,SITTING,1.0114262,0.021234903,0.9655755,1.109463,1.0116493,1.0114262,0.14388746,0.0099152485,0.015420427,0.22834645,0.04650879,0.037560575,-0.04518534,0.1506668,0.059781805,0.050910328,0.19585215,0.010614306,0.014828719,0.13385826,0.15319812,0.033322085,0.00787724,0.2318058,0.15678018,0.15319812,0.22392856,0.0074424124,0.010556796,0.11023622,1.025289,0.019239862,0.979326,1.1142958,1.0254697,1.025289,0.13496983,0.009228764,0.014635864,0.24409449,0.17159422,-0.597327,0.023989402
4,SITTING,1.0097544,0.00898396,0.9789282,1.028319,1.0097944,1.0097544,0.049390793,0.005163969,0.006636907,0.2519685,0.0523235,0.015722675,0.01990306,0.1090544,0.05463471,0.0523235,0.08915134,0.00498893,0.00664101,0.13385826,0.16087633,0.01056402,0.1329599,0.1896631,0.1612228,0.16087633,0.056703195,0.005388982,0.006645828,0.20472442,1.0240067,0.008512385,0.9977281,1.0452738,1.0240421,1.0240067,0.04754567,0.0049375286,0.006377717,0.22834645,0.16529246,-0.39743328,-0.08880301
4,SITTING,1.0103481,0.006931453,0.9888954,1.028319,1.0103719,1.0103481,0.039423585,0.0042627663,0.0056006676,0.26771653,0.054081973,0.012933408,0.03058538,0.1090544,0.055606946,0.054081973,0.07846902,0.003387374,0.004937528,0.10236221,0.15825638,0.009205017,0.1329599,0.1808575,0.15852386,0.15825638,0.047897592,0.0046160887,0.005813363,0.16535433,1.0242199,0.006854117,1.0023284,1.0452738,1.0242428,1.0242199,0.042945385,0.0041435985,0.005488826,0.22047244,0.17677312,-0.21632051,-0.13789105
4,SITTING,1.0092584,0.0043925634,0.9998912,1.021074,1.0092679,1.0092584,0.021182835,0.0026762157,0.0033366466,0.22834645,0.058657333,0.0058877403,0.03994696,0.07381557,0.058952086,0.058657333,0.03386861,0.0027769348,0.0035752838,0.22834645,0.16038468,0.008615293,0.1419368,0.1821339,0.16061592,0.16038468,0.040197104,0.0038507632,0.0047838045,0.19685039,1.0236601,0.0038327398,1.0131773,1.032744,1.0236672,1.0236601,0.019566774,0.0024972383,0.0031310315,0.21259843,0.004253982,-0.49953064,-0.19971034
4,SITTING,1.0129638,0.01731452,0.9602096,1.068113,1.0131117,1.0129638,0.10790336,0.0058513973,0.009420931,0.13385826,0.026880857,0.060852934,-0.2010492,0.08644893,0.06652563,0.06146176,0.28749812,0.011785758,0.021516671,0.023622047,0.14209968,0.039061286,-0.001855564,0.1821339,0.14737064,0.14212868,0.18398947,0.008105052,0.013581633,0.023622047,1.0258267,0.0147896325,0.9707501,1.0708096,1.0259334,1.0258267,0.10005951,0.0053795953,0.008764747,0.13385826,-0.26031485,-0.74709004,0.6934661
4,SITTING,1.0147166,0.021435069,0.944711,1.068113,1.0149429,1.0147166,0.12340194,0.010004184,0.014370851,0.20472442,-0.01471648,0.058158148,-0.2010492,0.1079428,0.059991207,0.048215948,0.308992,0.018464284,0.029825326,0.1496063,0.13486002,0.041171663,-0.001855564,0.2165389,0.14100471,0.13488902,0.21839447,0.011658606,0.019288907,0.09448819,1.0262635,0.01933317,0.9623398,1.0708096,1.0264456,1.0262635,0.108469784,0.0090664085,0.013323752,0.23622048,-0.15927637,-0.59930205,0.42164737
4,SITTING,1.0130635,0.015358647,0.944711,1.053968,1.0131799,1.0130635,0.10925692,0.008076637,0.011486752,0.25984251,-0.029658956,0.02813314,-0.142828,0.1079428,0.040879425,0.03472519,0.2507708,0.0097075235,0.019430073,0.12598425,0.15670502,0.024136836,0.03361424,0.2165389,0.15855299,0.15670502,0.18292466,0.0074787205,0.014386327,0.08661418,1.0262222,0.014545612,0.9623398,1.0654823,1.0263253,1.0262222,0.10314244,0.007369703,0.010812939,0.32283464,-0.30178684,-0.28546047,0.3183197
4,SITTING,1.0120863,0.00901967,0.9887682,1.043924,1.0121264,1.0120863,0.055155754,0.0048566917,0.0063508633,0.25984251,-0.028947124,0.010951447,-0.06271692,0.0001380916,0.030949477,0.028949283,0.06285501,0.003992692,0.0050672465,0.13385826,0.17252631,0.013507991,0.1367653,0.1969779,0.17305431,0.17252631,0.060212597,0.0039004304,0.0051944396,0.05511811,1.0272506,0.007864397,1.0062733,1.0571206,1.0272807,1.0272506,0.050847292,0.004423029,0.0058966237,0.25984251,-0.112419866,-0.54968745,0.5991652
4,SITTING,1.0092249,0.0058801193,0.9887682,1.021625,1.0092419,1.0092249,0.032856822,0.003506868,0.0047818664,0.2519685,-0.022839725,0.006222448,-0.04137995,0.0001380916,0.023672175,0.022841882,0.041518044,0.0033930873,0.004355403,0.2519685,0.18385115,0.007419379,0.1564148,0.2022536,0.1840008,0.18385115,0.04583879,0.0037328328,0.004849748,0.20472442,1.0261376,0.0052561075,1.0084317,1.0382807,1.0261511,1.0261376,0.029849052,0.0032075532,0.0043735607,0.24409449,-0.0934605,-0.50457925,0.012874767
4,SITTING,1.0101172,0.0045777964,0.9988514,1.021116,1.0101274,1.0101172,0.0222646,0.002767654,0.0037915348,0.22834645,-0.023288716,0.0043154545,-0.04137995,-0.01258983,0.023685174,0.023288716,0.02879012,0.0026328315,0.0034800859,0.23622048,0.18219322,0.0071920436,0.1684081,0.2022536,0.18233512,0.18219322,0.0338455,0.0036534506,0.0046451725,0.18110237,1.0267167,0.0041699507,1.015153,1.0382807,1.0267253,1.0267167,0.023127675,0.0026130986,0.0035441127,0.2913386,0.10326364,-0.3854855,-0.07258848
4,SITTING,1.0104889,0.0036092799,0.9988514,1.021116,1.0104952,1.0104889,0.0222646,0.0021248604,0.0028293887,0.24409449,-0.022131085,0.00360805,-0.03193154,-0.01356462,0.02242327,0.022131085,0.018366922,0.002469834,0.0032678312,0.30708662,0.18088657,0.00568313,0.1684081,0.193814,0.18097581,0.18088657,0.025405899,0.0028826464,0.0038368055,0.20472442,1.0268126,0.003429093,1.015153,1.0358198,1.0268182,1.0268126,0.020666718,0.0020495916,0.0027120002,0.2519685,0.07646145,-0.2618779,-0.106781356
4,SITTING,1.011061,0.0034557227,1.001888,1.020703,1.0110668,1.011061,0.018814921,0.0020758703,0.0026185778,0.22047244,-0.020955488,0.003435628,-0.03132865,-0.01123572,0.021235254,0.020955488,0.020092929,0.0022732369,0.0029511016,0.24409449,0.18103401,0.005554616,0.1689153,0.1969901,0.18111922,0.18103401,0.028074801,0.0028476808,0.0037954089,0.15748031,1.0273759,0.0031543092,1.0179398,1.0363098,1.0273808,1.0273759,0.018370032,0.0019801385,0.0024796468,0.2519685,0.21357855,-0.3767747,-0.10679335
4,SITTING,1.0107393,0.0042902743,0.999759,1.020703,1.0107484,1.0107393,0.02094394,0.0025459144,0.0032593699,0.2519685,-0.01834274,0.004966839,-0.03155087,-0.004261503,0.019003307,0.01834274,0.027289366,0.0026197068,0.0033899643,0.17322835,0.18483807,0.008162682,0.1689153,0.2030072,0.18501823,0.18483807,0.034091905,0.0034515788,0.0043958807,0.11811024,1.0277114,0.0037899192,1.0182663,1.0363098,1.0277184,1.0277114,0.018043518,0.0024206084,0.0031224422,0.22047244,-0.21495685,-0.45670953,0.383367
4,SITTING,1.0099101,0.0047446745,0.9982653,1.022388,1.0099211,1.0099101,0.024122655,0.0029403262,0.003601885,0.2519685,-0.015615994,0.0050042034,-0.03155087,-0.004261503,0.01639821,0.015615994,0.027289366,0.0027864212,0.0036112492,0.23622048,0.18796661,0.007572255,0.1642544,0.2030072,0.18811908,0.18796661,0.03875281,0.0036836474,0.004569568,0.20472442,1.027414,0.004342063,1.0142304,1.0378369,1.0274231,1.027414,0.023606539,0.0028212925,0.0034874314,0.28346458,0.006880689,-0.38091713,-0.077082485
6,LAYING,0.09750336,0.039464485,-0.01127176,0.155965,0.105187215,0.09767948,0.16723676,0.012826766,0.017319536,0.14173229,0.95905113,0.025482098,0.89658,1.058619,0.95938957,0.95905113,0.16203904,0.013330338,0.017983433,0.22047244,0.2693106,0.035142995,0.1933955,0.3444321,0.27159384,0.2693106,0.15103659,0.00953206,0.013594049,0.070866145,1.0023086,0.025162464,0.93716097,1.1015536,1.0026245,1.0023086,0.16439259,0.013505327,0.018655801,0.22047244,-0.18063228,-0.7469546,0.049353354
6,LAYING,0.10596348,0.027768364,0.03248975,0.1499809,0.109541506,0.10596348,0.117491156,0.008540281,0.011487306,0.11811024,0.97034454,0.021581206,0.9104266,1.038185,0.9705845,0.97034454,0.12775838,0.011570011,0.015360017,0.19685039,0.21695049,0.034527224,0.1463119,0.3141638,0.21968079,0.21695049,0.16785191,0.00868552,0.012313714,0.047244094,1.0009443,0.02009782,0.93716097,1.0542544,1.001146,1.0009443,0.117093444,0.01163076,0.015966708,0.24409449,-0.28403994,0.56817865,-0.30087098
6,LAYING,0.06290096,0.034269873,0.002392169,0.1343408,0.071630694,0.06290096,0.13194862,0.0073485505,0.009618923,0.08661418,0.983805,0.021085205,0.9193844,1.038185,0.9840309,0.983805,0.11880058,0.012102382,0.015424022,0.19685039,0.18032855,0.019128244,0.1412174,0.2174551,0.18134023,0.18032855,0.07623771,0.0072769495,0.009194361,0.1496063,1.0029716,0.019494105,0.9426158,1.0542544,1.0031611,1.0029716,0.111638606,0.011611954,0.014842244,0.21259843,-0.1972911,0.4850701,-0.40276048
6,LAYING,0.026563574,0.020161659,0.002392169,0.08217262,0.033348404,0.026563574,0.079780445,0.0053196084,0.007813887,0.070866145,0.9883779,0.016077708,0.9193844,1.024743,0.9885087,0.9883779,0.10535854,0.008038816,0.011389123,0.22047244,0.167052,0.0137052955,0.1412174,0.2122576,0.16761325,0.167052,0.0710402,0.0059117093,0.007932973,0.19685039,1.0030646,0.014738945,0.9426158,1.0395142,1.0031729,1.0030646,0.09689838,0.0077534625,0.010896208,0.20472442,-0.1843679,0.23421742,-0.4551719
6,LAYING,0.014368091,0.0061876555,-0.007011961,0.02840343,0.01564382,0.0144776525,0.03541539,0.0032001496,0.0043909927,0.22834645,0.9896481,0.006258455,0.9674267,1.005474,0.989668,0.9896481,0.038047254,0.0035982868,0.004853663,0.20472442,0.1635682,0.0065154717,0.1480136,0.1809362,0.16369793,0.1635682,0.032922596,0.0035929268,0.004569497,0.21259843,1.0032192,0.005950322,0.9821233,1.0185206,1.003237,1.0032192,0.03639728,0.0035339177,0.004715931,0.22047244,0.32123148,-0.5009362,-0.3103732
6,LAYING,0.014122639,0.0077652023,-0.007011961,0.03170616,0.016116677,0.014294725,0.038718123,0.0040624356,0.0054601845,0.20472442,0.9911566,0.006345546,0.9720497,1.004951,0.9911769,0.9911566,0.032901287,0.0035885738,0.00476159,0.22047244,0.15972155,0.00856078,0.1404566,0.1809362,0.1599508,0.15972155,0.0404796,0.0035046532,0.0046644234,0.17322835,1.0041121,0.005877313,0.98531264,1.0171031,1.0041293,1.0041121,0.031790435,0.0035087406,0.0046041477,0.22047244,0.29990044,-0.36731234,-0.39822945
6,LAYING,0.012700728,0.0072920257,-0.004001523,0.03170616,0.014645209,0.012763252,0.035707686,0.0035098565,0.0048109903,0.17322835,0.99144113,0.0065963888,0.9737379,1.012949,0.99146307,0.99144113,0.039211094,0.0035255435,0.0048259487,0.22047244,0.15516415,0.0067959293,0.1390894,0.1729235,0.15531291,0.15516415,0.0338341,0.003498934,0.004628501,0.1496063,1.0036403,0.0064730146,0.98531264,1.0249766,1.0036612,1.0036403,0.03966397,0.003555654,0.0048332512,0.23622048,0.04300257,-0.349166,-0.12072545
6,LAYING,0.009194149,0.004951301,-0.004023711,0.02667307,0.010442593,0.00931751,0.03069678,0.0026136586,0.0035611494,0.20472442,0.99167264,0.0058743795,0.9756265,1.012949,0.9916901,0.99167264,0.03732246,0.002986647,0.0042870524,0.20472442,0.15500653,0.006022137,0.1390894,0.1731886,0.15512346,0.15500653,0.03409919,0.0035806058,0.004703101,0.22047244,1.0037869,0.0057800584,0.9874048,1.0249766,1.0038035,1.0037869,0.037571788,0.0029844628,0.0042744223,0.2519685,-0.10515171,-0.35199064,-0.09084451
6,LAYING,0.007377028,0.0055567618,-0.01289117,0.01973577,0.009235699,0.008273122,0.03262694,0.0027037775,0.003664416,0.20472442,0.99200237,0.0076564574,0.9727877,1.029009,0.99203193,0.99200237,0.056221306,0.003723231,0.0053890254,0.27559054,0.1550338,0.006197718,0.1329245,0.1731886,0.15515763,0.1550338,0.0402641,0.003795107,0.004992405,0.27559054,1.0041065,0.0075268527,0.98441964,1.0408428,1.0041347,1.0041065,0.056423128,0.003709776,0.0054056034,0.27559054,-0.3610438,-0.17440651,-0.098210715
6,LAYING,0.0028918874,0.006801597,-0.01294353,0.0171163,0.007390855,0.006351386,0.030059831,0.002840589,0.0037444585,0.17322835,0.9930655,0.008581985,0.9727877,1.029009,0.99310255,0.9930655,0.056221306,0.004525581,0.006091592,0.28346458,0.1427742,0.015821906,0.1074513,0.1713657,0.14364819,0.1427742,0.063914396,0.003953272,0.0056217303,0.05511811,1.0034283,0.008581879,0.98441964,1.0408428,1.003465,1.0034283,0.056423128,0.004679876,0.006291425,0.2519685,-0.3256012,0.43037352,-0.08260209
6,LAYING,-0.00057143247,0.0046895603,-0.01294353,0.0113176,0.0047242474,0.003954389,0.02426113,0.0033111272,0.0041299067,0.2519685,0.995713,0.007315571,0.9788129,1.010746,0.9957398,0.995713,0.03193313,0.0041104495,0.0053251768,0.23622048,0.13169166,0.009011802,0.1074513,0.164859,0.13199966,0.13169166,0.0574077,0.0037601253,0.0054980526,0.16535433,1.0044328,0.007657773,0.98687327,1.0199748,1.004462,1.0044328,0.03310156,0.004312916,0.0055483403,0.2519685,0.08755521,-0.11924397,0.2723066
6,LAYING,-0.00026578223,0.004242982,-0.01187935,0.00913813,0.0042512976,0.0034431987,0.02101748,0.00306923,0.003796238,0.24409449,0.9956019,0.006290116,0.9788129,1.01014,0.9956218,0.9956019,0.03132707,0.0032013308,0.004396537,0.20472442,0.13211717,0.0064395107,0.115555,0.1455343,0.13227402,0.13211717,0.029979303,0.003580446,0.004642407,0.22047244,1.0043582,0.006470402,0.98687327,1.0199748,1.004379,1.0043582,0.03310156,0.0033077246,0.0044819633,0.22047244,0.07985311,-0.1336512,0.21539484
6,LAYING,-0.0031752426,0.0057347394,-0.01805338,0.008020768,0.006555105,0.0051979967,0.026074149,0.00250065,0.0031723997,0.1496063,0.99436045,0.0048856162,0.9776481,1.012337,0.9943725,0.99436045,0.03468889,0.0029355714,0.003916452,0.22047244,0.13664153,0.008073033,0.115555,0.149811,0.13687982,0.13664153,0.034255996,0.0026174474,0.0034840945,0.10236221,1.0037584,0.0049773585,0.9885425,1.0226325,1.0037707,1.0037584,0.034089983,0.0029888027,0.0039542746,0.23622048,0.16880423,-0.36291432,0.018864265
6,LAYING,0.01825593,0.026066741,-0.1061671,0.07910367,0.031823795,0.02565317,0.18527077,0.0069719693,0.01039122,0.19685039,1.0041618,0.026769806,0.9283544,1.108593,1.0045185,1.0041618,0.1802386,0.014217242,0.01987517,0.26771653,0.025659896,0.016587893,-0.013781,0.0924431,0.03055468,0.02609047,0.106224105,0.007849139,0.010943555,0.1496063,1.0051193,0.027188227,0.93165356,1.1170818,1.005487,1.0051193,0.1854282,0.014222393,0.019947588,0.26771653,-0.18960972,-0.23359409,0.1677448
6,LAYING,0.011260732,0.007991555,-0.01247336,0.0268474,0.013808296,0.011975959,0.03932076,0.0037994005,0.004986384,0.23622048,1.0043027,0.014282695,0.9614733,1.068926,1.0044043,1.0043027,0.10745269,0.007820454,0.011285124,0.25984251,0.018116316,0.008555815,-0.00523731,0.0426334,0.020035041,0.018268127,0.04787071,0.0041734,0.005519496,0.20472442,1.0045974,0.0142797865,0.9616569,1.0692519,1.004699,1.0045974,0.10759497,0.007819792,0.011279294,0.25984251,0.030264825,-0.0014086361,-0.024695834
6,LAYING,0.0014854817,0.008461671,-0.02704407,0.02143735,0.008591073,0.0069672638,0.04848142,0.003044556,0.004295902,0.08661418,1.0038166,0.010503999,0.97027,1.035042,1.0038716,1.0038166,0.06477207,0.005809892,0.007899951,0.28346458,0.015594535,0.0066611255,0.00110859,0.04168744,0.016957598,0.015594535,0.04057885,0.0034632112,0.0047917487,0.24409449,1.0039974,0.010414915,0.9709886,1.0351096,1.0040516,1.0039974,0.06412107,0.0057822685,0.007855034,0.28346458,0.16299051,-0.017775716,-0.61235994
6,LAYING,-0.00588049,0.005943616,-0.02704407,0.01372423,0.008361025,0.0067935125,0.040768303,0.0032939794,0.0045771683,0.18110237,1.0042934,0.010342047,0.97027,1.033515,1.0043467,1.0042934,0.063245,0.0056661,0.0074912016,0.27559054,0.00319226,0.012954621,-0.01777542,0.04168744,0.013342141,0.011662257,0.05946286,0.0035860627,0.0049140984,0.070866145,1.0044177,0.010262761,0.9709886,1.0335646,1.0044701,1.0044177,0.062575996,0.0056417184,0.007451303,0.27559054,0.38789418,0.025756424,-0.2681782
6,LAYING,-0.0069175423,0.0046048216,-0.02011982,0.005258569,0.00831004,0.0071999375,0.02537839,0.0030680725,0.003998655,0.26771653,1.0048511,0.00586459,0.9886602,1.020415,1.0048681,1.0048511,0.031754732,0.003416174,0.0046456708,0.2519685,-0.010322396,0.006235857,-0.02197523,0.00966775,0.012059758,0.010983473,0.03164298,0.0031909898,0.0040567233,0.21259843,1.0049578,0.0058635687,0.98871607,1.0205108,1.0049748,1.0049578,0.031794727,0.0034093284,0.0046352665,0.2519685,0.22294398,-0.31573474,-0.12145108
6,LAYING,-0.00690208,0.004615945,-0.02681316,0.0002921446,0.008303352,0.006906645,0.027105305,0.002585933,0.0034898084,0.23622048,1.0053262,0.0046026683,0.9865219,1.014865,1.0053368,1.0053262,0.028343141,0.0023679715,0.0032884195,0.28346458,-0.014498403,0.0057562874,-0.02832316,-0.0007112583,0.015599311,0.014498403,0.027611902,0.0031523255,0.003929234,0.24409449,1.0054815,0.004619641,0.98660296,1.0151263,1.0054921,1.0054815,0.028523386,0.0023717852,0.0032910837,0.28346458,0.26635247,-0.20051968,-0.4531724
6,LAYING,-0.007708496,0.0044142827,-0.02681316,-0.0007000071,0.00888295,0.007708496,0.026113154,0.0022929306,0.0031138002,0.22834645,1.0046201,0.0046061175,0.9865219,1.014865,1.0046308,1.0046201,0.028343141,0.0025989334,0.0035057655,0.22047244,-0.0229205,0.00853622,-0.04010591,-0.001182951,0.024458462,0.0229205,0.038922958,0.0028406775,0.003680058,0.08661418,1.0049572,0.00460482,0.98660296,1.0151263,1.0049676,1.0049572,0.028523386,0.002601876,0.0035100114,0.22047244,0.29090327,-0.084397316,-0.13869455
6,LAYING,-0.0071805776,0.0032001378,-0.01444677,0.001596854,0.007861398,0.007205528,0.016043624,0.0018867649,0.0023853683,0.24409449,1.0035571,0.0036469074,0.9937257,1.015789,1.0035638,1.0035571,0.022063315,0.0022937655,0.0029559713,0.22047244,-0.03125388,0.0048401956,-0.04382933,-0.01882897,0.031626455,0.03125388,0.02500036,0.0025095623,0.0031614348,0.18110237,1.004086,0.0036994952,0.99429995,1.01662,1.0040927,1.004086,0.022320092,0.0023053763,0.0029753507,0.22047244,0.024042891,-0.256252,-0.33367026
6,LAYING,-0.0073937397,0.006731758,-0.04207852,0.008389487,0.009999197,0.007727294,0.05046801,0.002761438,0.00403301,0.20472442,1.0032974,0.0053500608,0.9850608,1.022539,1.0033116,1.0032974,0.03747821,0.0029055472,0.0043022214,0.19685039,-0.034886263,0.005992843,-0.05356862,-0.0220792,0.03539725,0.034886263,0.03148942,0.0028921657,0.0035935524,0.18110237,1.0039713,0.0053999163,0.98632383,1.0234001,1.0039856,1.0039713,0.037076235,0.0029111153,0.004309657,0.19685039,0.371449,-0.29625735,-0.39364815
6,LAYING,-0.0069048167,0.007726134,-0.04207852,0.009031152,0.010361931,0.007865713,0.05110967,0.003220938,0.0043620127,0.17322835,1.003145,0.0060088662,0.9850608,1.022539,1.003163,1.003145,0.03747821,0.0038519183,0.005105973,0.26771653,-0.03656838,0.00557298,-0.05356862,-0.02492981,0.0369906,0.03656838,0.02863881,0.0030952813,0.0037800632,0.22047244,1.0038798,0.0060780817,0.98632383,1.0234001,1.0038983,1.0038798,0.037076235,0.0038725424,0.005128987,0.26771653,0.2554788,-0.29578152,-0.47654608
6,LAYING,-0.007404207,0.0061003785,-0.02220857,0.009031152,0.0095935855,0.008195337,0.031239722,0.0030733144,0.0039011813,0.17322835,1.0041807,0.005331261,0.9922232,1.020379,1.0041949,1.0041807,0.028155744,0.0031298043,0.0040677153,0.26771653,-0.034650188,0.0048306934,-0.04959474,-0.02490504,0.034985296,0.034650188,0.0246897,0.0027586613,0.0033825105,0.18897638,1.0048354,0.005405207,0.99268425,1.0213366,1.0048498,1.0048354,0.02865231,0.0031582848,0.0040992317,0.26771653,-0.068584934,-0.17224707,-0.42067015
6,LAYING,-0.008073868,0.004989001,-0.02220857,0.005670987,0.0094909165,0.00829888,0.027879557,0.0030921642,0.003956088,0.25984251,1.004928,0.0047261636,0.9934948,1.020379,1.0049391,1.004928,0.026884139,0.0023021228,0.0030843485,0.14173229,-0.033422522,0.00439615,-0.04424635,-0.01991502,0.0337104,0.033422522,0.02433133,0.0024784817,0.0031705184,0.18897638,1.0055377,0.0047757765,0.9937867,1.0213366,1.0055491,1.0055377,0.027549863,0.002312817,0.0030857362,0.14173229,0.09740257,-0.104899816,-0.38552135
6,LAYING,-0.008119133,0.0056258887,-0.02904875,0.003719556,0.0098778,0.008300143,0.032768305,0.0027447736,0.0037400788,0.22834645,1.0037383,0.005488487,0.9811903,1.022207,1.0037533,1.0037383,0.041016698,0.0030942133,0.0046129953,0.20472442,-0.036917396,0.006445161,-0.06263819,-0.01991502,0.037475783,0.036917396,0.04272317,0.0027690872,0.004027064,0.11811024,1.004486,0.0055306223,0.9824212,1.0237534,1.0045012,1.004486,0.041332185,0.0031055785,0.004625567,0.20472442,0.24452205,0.1656301,-0.2152651
6,LAYING,-0.010281384,0.011041899,-0.04678176,0.03005404,0.015087424,0.012074612,0.076835796,0.0045750593,0.007323898,0.20472442,1.0035337,0.00822439,0.9679563,1.034051,1.0035675,1.0035337,0.06609464,0.00449701,0.0066449572,0.24409449,-0.04465996,0.009655558,-0.08016189,-0.02355031,0.045691818,0.04465996,0.056611583,0.0034651489,0.005439816,0.13385826,1.0046867,0.008216102,0.97164094,1.0364803,1.0047204,1.0046867,0.06483936,0.0044894377,0.00660804,0.22834645,0.3983881,-0.09896652,-0.06290722
6,LAYING,-0.011123013,0.013170796,-0.04761013,0.03005404,0.017239237,0.014036668,0.07766417,0.006886813,0.00953765,0.28346458,1.0026903,0.014678667,0.9433796,1.065766,1.0027977,1.0026903,0.122386396,0.006819052,0.010787901,0.22047244,-0.060058836,0.01471262,-0.09501024,-0.02906399,0.06183466,0.060058836,0.06594625,0.0040472914,0.005622371,0.08661418,1.0047429,0.014685234,0.9459919,1.0683943,1.0048503,1.0047429,0.12240243,0.0068272287,0.010815175,0.21259843,0.36530644,-0.2258451,-0.04193116
1,WALKING,1.014422,0.18648185,0.6426538,1.502028,1.0314201,1.014422,0.85937417,0.07525138,0.09842961,0.14173229,-0.19072598,0.17762113,-0.6014668,0.2562629,0.2606255,0.20254633,0.8577297,0.061744493,0.08212182,0.13385826,0.02360181,0.07866644,-0.2095251,0.1960473,0.082130715,0.0659737,0.4055724,0.026245324,0.037014265,0.08661418,1.04989,0.19034074,0.6580794,1.5485028,1.0670046,1.04989,0.8904234,0.075382695,0.09779272,0.14173229,-0.12081434,-0.216846,0.5017829
1,WALKING,1.0270212,0.24180526,0.4230139,1.719331,1.055103,1.0270212,1.2963171,0.09944725,0.14401609,0.12598425,-0.20198199,0.1908487,-0.6080912,0.2562629,0.27788475,0.21720082,0.8643541,0.065829344,0.08730397,0.13385826,0.020247463,0.08024157,-0.1927742,0.1844127,0.08275668,0.06742319,0.3771869,0.032600302,0.045235973,0.14173229,1.0665846,0.24435288,0.60275054,1.7950511,1.0942171,1.0665846,1.1923006,0.09871206,0.13560699,0.09448819,-0.2654729,-0.36392328,0.46587062
1,WALKING,1.0198874,0.24793753,0.4230139,1.719331,1.049592,1.0198874,1.2963171,0.10128244,0.15315206,0.13385826,-0.20994952,0.1846528,-0.6150676,0.2555949,0.27959874,0.22554141,0.8706625,0.07146056,0.094140835,0.17322835,0.009909656,0.07660384,-0.1927742,0.1844127,0.07724215,0.06294195,0.3771869,0.031418733,0.04383811,0.17322835,1.0596827,0.25071454,0.5555635,1.7950511,1.0889376,1.0596827,1.2394876,0.099741116,0.14270708,0.13385826,-0.27668703,-0.4568694,0.42011473
1,WALKING,1.0114564,0.203426,0.5108272,1.50091,1.0317103,1.0114564,0.99008286,0.08445971,0.12006497,0.12598425,-0.18416071,0.18243942,-0.6594137,0.2555949,0.2592283,0.20245671,0.9150086,0.07821279,0.101114385,0.1496063,0.0077750618,0.072732896,-0.1774039,0.1744013,0.07314729,0.060020395,0.3518052,0.025105415,0.03413944,0.10236221,1.0460516,0.20676543,0.5555635,1.5777327,1.0662907,1.0460516,1.0221691,0.08354826,0.114611395,0.12598425,-0.14666244,-0.3114568,0.41945046
1,WALKING,1.0151845,0.20182851,0.4858745,1.611858,1.0350528,1.0151845,1.1259835,0.08575885,0.12003927,0.12598425,-0.16884802,0.17573594,-0.6594137,0.1567896,0.24370633,0.18203074,0.8162033,0.06630359,0.09086202,0.10236221,0.018495122,0.07494059,-0.1623137,0.1744013,0.07718913,0.06249854,0.33671498,0.023675546,0.03380403,0.11023622,1.0468285,0.20207752,0.70394945,1.6312243,1.0661545,1.0468285,0.9272748,0.0817876,0.109613866,0.14173229,-0.12952237,-0.20833184,0.3859107
1,WALKING,1.0154957,0.1927479,0.4858745,1.611858,1.0336262,1.0154957,1.1259835,0.07971783,0.11422259,0.14173229,-0.16473144,0.17366354,-0.620467,0.1904705,0.23936473,0.17671166,0.8109375,0.064059176,0.08898625,0.09448819,0.02031445,0.069753624,-0.1623137,0.1500577,0.07265153,0.059293866,0.3123714,0.022320185,0.031940866,0.09448819,1.045612,0.19404298,0.7051016,1.6312243,1.0634646,1.045612,0.92612267,0.076541804,0.10437677,0.12598425,-0.17804156,-0.22711527,0.42238948
